Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre
Baylgam,00:19:31.640,ہاں، اگر آپ اسے اپ لوڈ کرنا چاہتے ہیں، تو,10,"Yes, if you want to upload it,",7,,
Baylgam,00:19:34.200,مجھے کوئی اعتراض نہیں ہے۔,5,I have no objections.,4,,
Baylgam,00:19:43.960,خالہ میں انتظار کر رہی ہوں۔,6,"Aunt, I am waiting.",4,,
Baylgam,00:19:47.600,اس کا جواب یہاں ہے۔,5,His reply is here.,4,,
Baylgam,00:19:50.200,ہاں، اگر آپ اسے اپ لوڈ کرنا چاہتے ہیں، تو,10,"Yes, if you want to upload it,",7,,
Baylgam,00:19:52.920,مجھے کوئی اعتراض نہیں ہے۔,5,I have no objections.,4,,
Baylgam,00:19:54.000,اوہ میرے خدا، اس شخص کی آواز کیا ہے۔,9,"Oh my God, what a voice this man has.",9,,
Baylgam,00:19:58.920,رمشا۔,1,Ramsha.,1,,
Baylgam,00:20:01.200,جی ہاں؟,2,Yes?,1,,
Baylgam,00:20:02.280,ارے تم کہیں جا رہے ہو؟,6,"Hey, are you going somewhere?",5,,
Baylgam,00:20:05.320,نہیں، کیوں؟  کیا ہوا؟,4,"No, why? What happened?",4,,
Baylgam,00:20:07.480,تو تم اتنے کپڑے پہنے کیوں ہو؟,7,So why are you so dressed up?,7,,
Baylgam,00:20:09.000,ماما، میں TIk Tok بنانے کے لیے تیار ہو گیا ہوں۔,11,"Mama, I got ready to make a TIk Tok.",9,,
Baylgam,00:20:12.560,رمشا۔,1,Ramsha.,1,,
Baylgam,00:20:15.360,پاپا,1,Papa.,1,,
Baylgam,00:20:16.240,مجھے لگتا ہے کہ اسے میری انگوٹھی کی روشنی مل گئی ہے۔,12,I think he got my ring light.,7,,
Baylgam,00:20:18.720,میری انگوٹھی کی روشنی۔,4,My ring light.,3,,
Baylgam,00:20:20.480,ہاں پاپا  میں آ رہا ہوں۔,6,"Yes, papa. I am coming.",5,,
Baylgam,00:20:23.720,اس کے باپ نے اسے پاگل کر دیا ہے۔,9,His father has made her go mad.,7,,
Baylgam,00:20:28.680,رمشا۔,1,Ramsha.,1,,
Baylgam,00:20:30.440,ہاں پاپا میں حاضر ہوں۔,5,"Yes, papa, I am here.",5,,
Baylgam,00:20:34.160,یہاں آپ کی روشنی ہے.,5,Here your light.,3,,
Baylgam,00:20:35.600,تم سمجھ گئے؟  آپ بہت اچھے ہیں،,7,"You got it? You are so good,",7,,
Baylgam,00:20:38.640,کیسے ممکن ہے کہ میری بیٹی,6,How is it possible that my daughter,7,,
Baylgam,00:20:41.840,شکریہ پاپا,2,Thank you papa.,3,,
Baylgam,00:20:44.840,تم اس کی ہر خواہش پوری کرو۔,7,You fulfill every wish of hers.,6,,
Baylgam,00:20:47.040,تمہاری اس محبت اور پیار نے,6,This love and affection of yours,6,,
Baylgam,00:20:50.720,ہماری ایک بیٹی ہے، میری بیوی،,6,"We have one daughter, wife of mine,",7,,
Baylgam,00:20:53.120,اگر ہم اس کا خیال نہیں رکھتے تو کیا,9,"if we don’t care for her,",6,,
Baylgam,00:20:57.760,کھانا پیش کرو، میں,4,"Serve food, I am going",5,,
Baylgam,00:20:59.200,جی ہاں  جی ہاں,4,Yes. Yes.,2,,
Baylgam,00:21:00.960,ارے واہ اب میں ایسا ٹک ٹاک بناؤں گا,9,"Hey wow, now I will make such a Tik Tok,",10,,
Baylgam,00:21:06.160,رمشا۔,1,Ramsha.,1,,
Baylgam,00:21:08.800,رمشا،,1,"Ramsha,",1,,
Baylgam,00:21:10.120,میں نے تمہیں دودھ چیک کرنے کا کہا تھا،,9,"I had told you to check on the milk,",9,,
Baylgam,00:21:16.360,مجھے بہت افسوس ہے خالہ۔,5,"I am so sorry, aunt.",5,,
Baylgam,00:21:17.800,میں بالکل بھول گیا۔  یہ میرا دماغ پھسل گیا۔,9,I completely forgot. It slipped my mind.,7,,
Baylgam,00:21:21.080,ظاہر ہے کہ,3,"Obviously, if you get your attention",6,,
Baylgam,00:21:24.200,تو آپ کسی اور چیز پر توجہ دیں گے۔,9,then you will focus on something else.,7,,
Baylgam,00:21:26.480,بھابھی آپ کی بیٹی,4,"Sister in law, your daughter doesn’t",6,,
Baylgam,00:21:29.840,ارے سلمیٰ کیا بات ہے؟  اس کے,7,"Hey, Salma, what is wrong?",5,,
Baylgam,00:21:32.240,ہاتھ میں ہمیشہ موبائل ہوتا ہے،,6,"She always has her mobile in her hand,",8,,
Baylgam,00:21:34.200,وہ صرف ویڈیوز پر فوکس کرتی ہے۔,7,she is only focusing on videos.,6,,
Baylgam,00:21:35.800,ظاہر ہے وہ کوئی کام کیوں کرے گی۔,8,"Obviously, why will she do any work?",7,,
Baylgam,00:21:37.120,میں نے اسے کچن میں دودھ چیک کرنے کو کہا تھا۔,11,I had asked her to check on the milk,9,,
Baylgam,00:21:39.840,میری بیٹی اینی بھی ساتھ ہے،,6,"My daughter Annie is also there,",6,,
Baylgam,00:21:41.680,میں اسے جو بھی کام دیتا ہوں وہ,8,whatever work I give her she does it,8,,
Baylgam,00:21:44.440,لیکن وہ؟,2,But she?,2,,
Baylgam,00:21:45.400,وہ کسی چیز پر توجہ نہیں دیتا۔,7,She doesn’t pay attention to anything.,6,,
Baylgam,00:21:47.120,میں نے صبح چولہا صاف کیا تھا۔,7,I had cleaned the stove in the morning.,8,,
Baylgam,00:21:49.080,کچن میں آکر,3,Come to the kitchen and,5,,
Baylgam,00:21:52.920,دودھ جل کر اس پر چپک گیا ہے۔,8,The milk has burned and stuck on to it.,9,,
Baylgam,00:21:56.400,ارے سلمیٰ آپ فکر نہ کریں۔,6,"Hey, Salma, don’t worry.",4,,
Baylgam,00:22:01.440,بہن، یہ چولہا صاف کرنے کا نہیں ہے۔,8,"Sister, it is not about cleaning the stove.",8,,
Baylgam,00:22:04.120,میں بھی ایسا کر سکتی ہوں،,6,"Even I can do that,",5,,
Baylgam,00:22:06.120,لیکن لڑکیوں کے لیے یہ اچھی بات نہیں ہے کہ وہ ہمیشہ,12,but it is not good for girls to always have,10,,
Baylgam,00:22:13.600,اینی.,1,Annie.,1,,
Baylgam,00:22:15.480,اینی، بچے، میرے ساتھ کچن میں آؤ۔,7,"Annie, child, come to the kitchen",6,,
Baylgam,00:22:31.080,میں آج ٹِک ٹاک بنا کر تھک گیا ہوں۔,9,I am tired of making Tik Toks today.,8,,
Baylgam,00:22:35.120,ویسے،,1,"By the way,",3,,
Baylgam,00:22:36.760,میں چیک کروں کہ مجھے کتنے لائکس,7,let me check how many likes,6,,
Baylgam,00:22:44.720,واہ،,1,"Wow,",1,,
Baylgam,00:22:46.760,اس ویڈیو کے لائکس اور ویوز,6,the likes and views of this video is,8,,
Baylgam,00:22:55.280,لیکن پھر بھی،,3,"But still,",2,,
Baylgam,00:22:57.040,دوسرے لوگوں کے مقابلے,4,compared to other people the likes,6,,
Baylgam,00:23:26.880,وہ جواب نہیں دے رہا۔,5,He is not replying.,4,,
Baylgam,00:23:40.680,یہ یہاں ہے۔,3,It is here.,3,,
Baylgam,00:23:47.760,میں ناظم آباد سے رمشا ہوں….,6,I am Ramsha from Nazimabad….,5,,
Baylgam,00:23:55.800,نہیں، نہیں، ناظم آباد عجیب لگتا ہے۔,7,"no, no, Nazimabad sounds weird.",5,,
Baylgam,00:23:59.360,کلفٹن۔,1,Clifton.,1,,
Baylgam,00:24:20.840,بلاک؟,1,Block?,1,,
Baylgam,00:24:23.800,بلاک کیا ہوگا؟,3,What will be the block?,5,,
Baylgam,00:24:27.040,پانچ.,1,Five.,1,,
Baylgam,00:24:28.960,بلاک پانچ۔,2,Block five.,2,,
Baylgam,00:24:51.880,میں ایک طالب علم ہوں,5,I am a student,4,,
Baylgam,00:24:58.040,اور آپ؟,2,and you?,2,,
Baylgam,00:25:18.320,ارے، جواب یہاں ہے۔,4,"Hey, the reply is here.",5,,
Baylgam,00:25:27.960,اوہ،,1,"Oh,",1,,
Baylgam,00:25:29.880,آپ جانتے ہیں کہ وہ ایک تاجر کی طرح لگ رہا تھا,12,you know he seemed like a,6,,
Baylgam,00:25:32.680,ڈریسنگ بھی کمال کی تھی۔,5,The dressing was amazing too.,5,,
Baylgam,00:25:35.720,میں اس سے مزید بات کروں گا۔,7,I will talk to him more.,6,,
Baylgam,00:25:49.320,یہ لو۔,2,Here you go.,3,,
Baylgam,00:25:51.160,تم جانتے ہو،,3,"You know,",2,,
Baylgam,00:25:52.360,میں نے اس سے ایک گھنٹے تک کال پر بات کی،,11,I spoke to him on call,6,,
Baylgam,00:25:55.080,اور اس سارے گھنٹے میں میں نے اسے,8,and in all this hour I found him,8,,
Baylgam,00:25:58.720,اور وہ واقعی خوبصورت بھی ہے,6,and he is really handsome as well,7,,
Baylgam,00:26:00.560,اور وہ امیر بھی ہے۔,5,and he is rich too.,5,,
Baylgam,00:26:02.240,آپ جانتے ہیں کہ میں نے اس کا پورا پروفائل چیک کیا،,12,"You know I checked his entire profile,",7,,
Baylgam,00:26:05.000,میں نے اس کے کنویں کی ایک ایک تصویر چیک کی۔,11,I checked every single picture of his well.,8,,
Baylgam,00:26:07.480,رمشا، یہ پروفائلز اکثر جعلی ہوتے ہیں,7,"Ramsha, these profiles are often fake",6,,
Baylgam,00:26:11.320,سنو،,1,"Listen,",1,,
Baylgam,00:26:12.480,میں کافی سالوں سے سوشل میڈیا استعمال کر رہا ہوں,10,I have been using social media,6,,
Baylgam,00:26:15.080,اور میں اچھی طرح جانتا ہوں۔,6,and I know well.,4,,
Baylgam,00:26:16.680,کون سا جعلی پروفائل ہے اور کون سا اصلی۔,9,which is a fake profile and which is real.,9,,
Baylgam,00:26:18.920,تو تم مجھے یہ مت بتاؤ۔,6,"So, you don’t tell me this.",6,,
Baylgam,00:26:20.440,کیا تم نہیں جانتے؟,4,Don’t you know?,3,,
Baylgam,00:26:21.680,میں نے ہی,3,I was the one who had caught,7,,
Baylgam,00:26:23.400,وہ ایک جعلی پروفائل کے ذریعے آپ سب کو کیسے بے وقوف بنا رہا تھا,15,How was he fooling you all through,7,,
Baylgam,00:26:26.240,جی ہاں، آپ اس کے بارے میں درست ہیں.,9,"Yes, you are right about that.",6,,
Baylgam,00:26:28.520,ویسے بھی چھوڑو۔  بتاؤ,4,"Anyway, leave it. Tell me,",5,,
Baylgam,00:26:32.720,کچھ بھی نہیں۔  بس ہیلو، ہیلو۔,6,"Nothing. Just hello, hi.",4,,
Baylgam,00:26:35.960,ایک گھنٹے تک آپ نے ہیلو اور ہیلو کیا؟,9,For one hour you did hi and hello?,8,,
Baylgam,00:26:38.920,اگر آپ مجھے بتانا نہیں چاہتے ہیں، تو نہ کریں،,10,"If you don’t want to tell me, then don’t,",9,,
Baylgam,00:26:42.880,ہم نے زیادہ بات نہیں کی۔  آؤ،,7,"We didn’t talk about much. Come,",6,,
Baylgam,00:26:45.960,میں علیزے کی قسم کھاتا ہوں،,6,"I swear Alizay,",3,,
Baylgam,00:26:47.400,میں آپ کو نہیں بتا سکتا جب آپ یہاں نہیں ہیں تو,12,I cannot tell you when you are not here,9,,
Baylgam,00:26:52.280,ٹھیک ہے، تو میرے وہاں نہ ہونے سے,8,"Okay, so me not being there has",7,,
Baylgam,00:26:56.640,بالکل۔,1,Absolutely.,1,,
Baylgam,00:26:57.640,آپ یہاں نہیں ہیں اس لیے امن ہے۔,8,"You are not here, so there is peace.",8,,
Baylgam,00:27:00.480,آپ جانتے ہیں، اگر آپ یہاں ہوتے تو,8,"You know, if you were here then",7,,
Baylgam,00:27:02.920,تو میں نے آپ کا شکریہ ادا کرنے کے لیے فون کیا۔,12,"So, I called to thank you.",6,,
Baylgam,00:27:06.720,ٹھیک ہے، پھر صرف شکریہ کہنے سے کام نہیں چلے گا۔,11,"Okay, then just saying thanks won’t work.",7,,
Baylgam,00:27:10.680,مجھے ایک گلدستہ،,3,"Send me a bouquet,",4,,
Baylgam,00:27:13.360,کچھ تحائف، کچھ چاکلیٹ بھیجیں،,5,"some gifts, some chocolates,",4,,
Baylgam,00:27:16.520,کیونکہ جو سکون,3,because the peace that is there,6,,
Baylgam,00:27:19.920,وہ تقریباً,2,that will be there for almost,6,,
Baylgam,00:27:24.720,آپ کا کیا مطلب ہے؟  کیا,6,What do you mean?,4,,
Baylgam,00:27:26.200,آپ مزید ایک ہفتہ وہاں رہیں گے؟,7,You will stay there for another week?,7,,
Baylgam,00:27:28.120,ہاں یار میں بے بس ہوں,6,"Yes, man, I am helpless,",5,,
Baylgam,00:27:30.680,آپ جانتے ہیں، پراجیکٹ,4,"You know, the project is",5,,
Baylgam,00:27:33.360,اس لیے مجھے ایک ہفتے کی طرح مزید کچھ وقت ٹھہرنا پڑے گا۔,13,"So, I will have to stay for some more time,",10,,
Baylgam,00:27:36.640,ہاں، لیکن ایک دن اور کام کرتا ہے،,8,"Yes, but one more day works,",6,,
Baylgam,00:27:40.360,لیکن پورا ہفتہ؟  نہیں، نہیں،,5,"but the whole week? No, no,",6,,
Baylgam,00:27:42.520,آپ کو ایسے لوگوں کے ساتھ کام نہیں کرنا چاہیے۔,10,you shouldn’t work with such people.,6,,
Baylgam,00:27:45.160,ہہ؟  آپ کا کیا مطلب ہے؟,6,Huh? What do you mean?,5,,
Baylgam,00:27:47.320,آپ کا کیا مطلب ہے کہ مجھے کام نہیں کرنا چاہیے؟,11,What do you mean I shouldn’t work?,7,,
Baylgam,00:27:49.440,یعنی ایسے بیکار لوگ۔,4,"Meaning, such useless people.",4,,
Baylgam,00:27:51.560,ارے جو لوگ نہیں جانتے کہ,6,"Hey, the ones who don’t know how long",8,,
Baylgam,00:27:54.520,آپ ان کے ساتھ کیسے کام کر سکتے ہیں؟,9,how can you work with them?,6,,
Baylgam,00:27:57.480,وہ افنان کو پہلے سے جانتے تھے،,7,"They already knew Afnan,",4,,
Baylgam,00:27:59.720,میں وہی تھا جو سوچ رہا تھا کہ,8,I was the one who was thinking that,8,,
Baylgam,00:28:02.080,اور واپس آ جاؤں گا,5,and I would come back,5,,
Baylgam,00:28:03.520,ورنہ شیڈول یہ تھا کہ سب,6,or else the schedule was the everyone,7,,
Baylgam,00:28:06.760,لیکن اب میں سوچ رہا ہوں کہ,7,But now I am thinking,5,,
Baylgam,00:28:09.600,نہیں، نہیں، آپ کو وہاں رہنے کی ضرورت نہیں ہے۔,10,"No, no, no need for you to stay there.",9,,
Baylgam,00:28:12.000,تم بس واپس آجاؤ۔,4,You just come back.,4,,
Baylgam,00:28:13.160,ارے مگر افنان۔,3,"Hey, but Afnan.",3,,
Baylgam,00:28:14.880,تم آ رہے ہو، تو آ رہے ہو۔,8,"You are coming, so you are coming.",7,,
Baylgam,00:28:16.800,ٹھیک ہے، میں واپس آؤں گا۔,6,"Okay fine, I will come back.",6,,
Baylgam,00:28:19.520,لیکن آپ کے گھر کے سکون کا کیا ہوگا؟,9,But what about the peace of your home?,8,,
Baylgam,00:28:23.120,یہ نہیں رہے گا۔,4,It won’t remain.,3,,
Baylgam,00:28:24.800,ارے یہ تو نہیں رہ سکتا لیکن…,7,"Hey it may not remain, but…",6,,
Baylgam,00:28:26.800,ٹھیک ہے ٹھیک ہے میں آجاؤں گا۔,7,"Okay fine, I will come.",5,,
Baylgam,00:28:30.280,ٹھیک ہے  اپنا خیال رکھنا،,5,"Fine. Take care of yourself,",5,,
Baylgam,00:28:33.720,اوکے بائے۔  الوداع,3,Okay bye.,2,,
Baylgam,00:29:01.680,دیکھو میں نے تم سے کل بھی کہا تھا,9,"see, I had told you yesterday as well,",8,,
Baylgam,00:29:05.200,یہ جعلی اکاؤنٹ ہو سکتا ہے۔,6,This could be a fake account.,6,,
Baylgam,00:29:07.200,اگر آپ مجھ سے بات کرنا چاہتے ہیں تو,9,"If you want to talk to me,",7,,
Baylgam,00:29:12.600,دیکھو یہ کسی لڑکی کی آواز نہیں ہو سکتی۔,9,"Look, this cannot be a girl’s voice.",7,,
Baylgam,00:29:15.840,اور میری آواز کیوں جعلی ہو گی؟,7,And why would my voice be fake?,7,,
Baylgam,00:29:17.680,ایک شخص کو اتنا ہوشیار ہونا چاہئے۔,7,A person should be this smart.,6,,
Baylgam,00:29:22.040,آج کل کا زمانہ,4,Nowadays the times have,4,,
Baylgam,00:29:24.440,یہ ایک سافٹ ویئر بھی ہو سکتا ہے، جس کے,10,"this could also be a software too,",7,,
Baylgam,00:29:26.320,ذریعے آپ,2,through which you are making,5,,
Baylgam,00:29:28.520,میں نے کہا ہے,4,"I have told you,",4,,
Baylgam,00:29:32.960,ورنہ میں تم سے بات نہیں کر سکتا۔,8,or else I cannot talk to you.,7,,
Baylgam,00:29:36.440,جناب کیا آپ,3,Mister aren’t you showing,4,,
Baylgam,00:29:39.480,ویسے بھی،,2,"Anyway,",1,,
Baylgam,00:29:41.680,ٹھیک ہے، اگر آپ مجھ پر یقین نہیں کرنا چاہتے ہیں،,11,"fine, if you don’t want to believe me,",8,,
Baylgam,00:29:45.160,اس سے مجھے کوئی فرق نہیں پڑتا.,7,it doesn’t matter to me.,5,,
Baylgam,00:29:49.880,ٹھیک ہے، جیسا کہ آپ مناسب دیکھتے ہیں.,8,"Fine, as you see fit.",5,,
Baylgam,00:29:51.960,میں تو کہہ رہا تھا کہ,6,I was just saying that,5,,
Baylgam,00:29:54.720,تو سامنے آؤ۔,3,then come in front.,4,,
Baylgam,00:29:56.480,اور دوسرا آپشن ہے بات کرنا بند کرو۔,8,And the second option is stop talking.,7,,
Baylgam,00:30:01.600,اتنے طنز؟  ایسا,3,So many tantrums?,3,,
Baylgam,00:30:03.560,محسوس ہوتا ہے کہ یہ کوئی لڑکی ہے،,8,"It feels like it is some girl,",7,,
Baylgam,00:30:19.600,آپ ابھی تک فون پر ہیں؟,6,You are still on the phone?,6,,
Baylgam,00:30:21.360,رمشا تمہیں میری بالکل پرواہ نہیں ہے۔,7,"Ramsha, you don’t care about me at all.",8,,
Baylgam,00:30:25.320,کیوں؟,1,Why?,1,,
Baylgam,00:30:27.000,تمہیں کیا ہوا؟,3,What happened to you?,4,,
Baylgam,00:30:28.120,اور آپ خالہ کی طرح کیوں بول رہی ہیں؟,9,And why are you talking like aunt?,7,,
Baylgam,00:30:30.920,میں بہت پریشان ہوں،,4,"I am so worried,",4,,
Baylgam,00:30:34.800,اینی تم بتاؤ تو مجھے پتہ چل جائے گا،,9,"Annie, if you tell me then I will know,",9,,
Baylgam,00:30:39.160,شادی کے منصوبہ ساز نے,5,The wedding planner had talked,5,,
Baylgam,00:30:43.200,وہ آج آرہے ہیں۔,4,They are coming today.,4,,
Baylgam,00:30:45.200,ارے,1,"Oh,",1,,
Baylgam,00:30:47.240,اس میں پریشان ہونے کی کیا ضرورت ہے۔,8,so what is the need to worry in this?,9,,
Baylgam,00:30:49.680,آپ کو اس سب کی عادت ڈالنی چاہیے۔,8,You should get used to all this.,7,,
Baylgam,00:30:52.400,سب کے بعد، یہ پہلی بار نہیں ہے کہ,9,"After all, this is not the first time",8,,
Baylgam,00:30:54.720,آپ کو اب ان سب کی عادت ڈالنی چاہیے۔,9,You should get used to all this now.,8,,
Baylgam,00:30:57.440,زیادہ مت بڑھو۔,3,Don’t get too over.,4,,
Baylgam,00:31:00.000,آؤ اور میری مدد کرو۔  آؤ بتاؤ,7,Come and help me. Come tell me,7,,
Baylgam,00:31:02.600,چلو۔,1,Come on.,2,,
Baylgam,00:31:03.680,ارے میں کہیں نہیں جا رہا,6,"Hey, I am not going anywhere,",6,,
Baylgam,00:31:05.680,رمشا اٹھو۔,2,"Ramsha, get up.",3,,
Baylgam,00:31:08.480,مجھے بتائیں کہ میں کیا پہنوں؟,6,Tell me what I should wear.,6,,
Baylgam,00:31:11.640,ٹھہرو میں آؤں گا۔,4,"Wait, I will come.",4,,
